172.68.10.212 - - [18/Mar/2025:23:04:11 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
162.158.193.134 - - [19/Mar/2025:07:43:08 -0400] ＂GET /assets/images/feature-1.png HTTP/1.1＂ 404 138 ＂http://cradleintro.top/＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0＂
172.68.211.186 - - [19/Mar/2025:07:43:08 -0400] ＂GET /assets/images/feature-2.png HTTP/1.1＂ 404 138 ＂http://cradleintro.top/＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0＂
162.158.193.89 - - [19/Mar/2025:07:43:08 -0400] ＂GET /assets/images/feature-3.png HTTP/1.1＂ 404 138 ＂http://cradleintro.top/＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0＂
172.71.211.25 - - [19/Mar/2025:07:43:10 -0400] ＂GET /favicon.ico HTTP/1.1＂ 404 138 ＂http://cradleintro.top/＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0＂
172.70.162.126 - - [19/Mar/2025:07:46:09 -0400] ＂HEAD / HTTP/1.1＂ 200 0 ＂-＂ ＂Crisp-LinkPreview 1.0 (+https://crisp.chat)＂
172.71.144.178 - - [19/Mar/2025:07:46:09 -0400] ＂GET / HTTP/1.1＂ 200 2154 ＂-＂ ＂Crisp-LinkPreview 1.0 (+https://crisp.chat)＂
172.71.210.216 - - [19/Mar/2025:07:46:11 -0400] ＂GET / HTTP/1.1＂ 200 2154 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0＂
172.71.215.185 - - [19/Mar/2025:07:46:11 -0400] ＂GET /assets/images/react-logo@3x.png HTTP/1.1＂ 404 138 ＂http://cradleintro.top/＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0＂
172.68.211.187 - - [19/Mar/2025:07:46:11 -0400] ＂GET /assets/images/feature-2.png HTTP/1.1＂ 404 138 ＂http://cradleintro.top/＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0＂
172.68.211.155 - - [19/Mar/2025:07:46:11 -0400] ＂GET /assets/images/app-screenshot.png HTTP/1.1＂ 404 138 ＂http://cradleintro.top/＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0＂
162.158.193.135 - - [19/Mar/2025:07:46:11 -0400] ＂GET /assets/images/feature-1.png HTTP/1.1＂ 404 138 ＂http://cradleintro.top/＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0＂
162.158.193.89 - - [19/Mar/2025:07:46:11 -0400] ＂GET /assets/images/feature-3.png HTTP/1.1＂ 404 138 ＂http://cradleintro.top/＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0＂
162.158.203.132 - - [19/Mar/2025:07:49:20 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
162.158.102.230 - - [19/Mar/2025:07:51:34 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.68.159.124 - - [19/Mar/2025:08:11:38 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
162.158.87.61 - - [19/Mar/2025:08:34:59 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.184.173 - - [19/Mar/2025:08:35:30 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.184.252 - - [19/Mar/2025:08:55:39 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.184.36 - - [19/Mar/2025:08:56:46 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.184.2 - - [19/Mar/2025:09:15:54 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.151.136 - - [19/Mar/2025:09:18:02 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
104.23.166.52 - - [19/Mar/2025:09:36:11 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.109.36 - - [19/Mar/2025:09:37:04 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
162.158.87.106 - - [19/Mar/2025:10:02:25 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
162.158.110.101 - - [19/Mar/2025:10:04:14 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
162.158.172.197 - - [19/Mar/2025:10:28:26 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.109.36 - - [19/Mar/2025:10:29:13 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.70.250.11 - - [19/Mar/2025:10:46:09 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
141.101.76.63 - - [19/Mar/2025:10:48:45 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.70.246.178 - - [19/Mar/2025:11:10:29 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.144.154 - - [19/Mar/2025:11:11:39 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:17:59 -0400] ＂GET / HTTP/1.1＂ 200 2154 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:17:59 -0400] ＂GET /wp-includes/ID3/license.txt HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:17:59 -0400] ＂GET /feed/ HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:18:00 -0400] ＂GET /xmlrpc.php?rsd HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:18:00 -0400] ＂GET /blog/wp-includes/wlwmanifest.xml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:18:00 -0400] ＂GET /web/wp-includes/wlwmanifest.xml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:18:01 -0400] ＂GET /wordpress/wp-includes/wlwmanifest.xml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:18:01 -0400] ＂GET /wp/wp-includes/wlwmanifest.xml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:18:01 -0400] ＂GET /2020/wp-includes/wlwmanifest.xml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:18:02 -0400] ＂GET /2019/wp-includes/wlwmanifest.xml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:18:02 -0400] ＂GET /2021/wp-includes/wlwmanifest.xml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:18:02 -0400] ＂GET /shop/wp-includes/wlwmanifest.xml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:18:03 -0400] ＂GET /wp1/wp-includes/wlwmanifest.xml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:18:03 -0400] ＂GET /test/wp-includes/wlwmanifest.xml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:18:03 -0400] ＂GET /site/wp-includes/wlwmanifest.xml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
198.41.227.103 - - [19/Mar/2025:11:18:04 -0400] ＂GET /cms/wp-includes/wlwmanifest.xml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36＂
162.158.102.174 - - [19/Mar/2025:11:32:30 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.136.206 - - [19/Mar/2025:11:33:02 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.184.2 - - [19/Mar/2025:11:52:44 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.70.248.34 - - [19/Mar/2025:11:54:23 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.136.166 - - [19/Mar/2025:12:14:56 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
162.158.202.112 - - [19/Mar/2025:12:16:31 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
104.23.166.138 - - [19/Mar/2025:12:29:14 -0400] ＂GET / HTTP/1.1＂ 200 2154 ＂https://www.google.it/＂ ＂Mozilla/5.0 (Windows; Windows NT 10.3;; en-US) AppleWebKit/536.21 (KHTML, like Gecko) Chrome/54.0.1195.111 Safari/602＂
172.71.95.120 - - [19/Mar/2025:12:36:21 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.95.58 - - [19/Mar/2025:12:38:33 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.151.106 - - [19/Mar/2025:12:58:19 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
162.158.203.95 - - [19/Mar/2025:13:01:33 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.70.243.218 - - [19/Mar/2025:13:22:38 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
162.158.102.161 - - [19/Mar/2025:13:24:37 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
104.23.166.52 - - [19/Mar/2025:13:27:57 -0400] ＂GET / HTTP/1.1＂ 200 2154 ＂-＂ ＂Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1＂
162.158.172.170 - - [19/Mar/2025:13:47:56 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.150.105 - - [19/Mar/2025:13:51:10 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.68.118.200 - - [19/Mar/2025:13:54:45 -0400] ＂GET / HTTP/1.1＂ 200 2154 ＂-＂ ＂Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1＂
172.71.154.24 - - [19/Mar/2025:14:04:00 -0400] ＂GET / HTTP/1.1＂ 200 2154 ＂-＂ ＂Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1＂
162.158.94.159 - - [19/Mar/2025:14:10:02 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.150.88 - - [19/Mar/2025:14:12:04 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.136.215 - - [19/Mar/2025:14:33:01 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.151.156 - - [19/Mar/2025:14:33:58 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.136.166 - - [19/Mar/2025:14:57:30 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.136.206 - - [19/Mar/2025:14:59:57 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.148.34 - - [19/Mar/2025:15:07:01 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.70.246.132 - - [19/Mar/2025:15:11:28 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.68.242.98 - - [19/Mar/2025:15:25:00 -0400] ＂GET /wp-login.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0＂
172.70.248.87 - - [19/Mar/2025:15:27:49 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.150.55 - - [19/Mar/2025:15:30:00 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.95.124 - - [19/Mar/2025:15:48:44 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.50.246 - - [19/Mar/2025:15:49:05 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.68.192.184 - - [19/Mar/2025:16:10:13 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.70.246.164 - - [19/Mar/2025:16:11:11 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
141.101.76.195 - - [19/Mar/2025:16:36:21 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.136.139 - - [19/Mar/2025:16:57:33 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.71.148.36 - - [19/Mar/2025:17:00:38 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.68.192.184 - - [19/Mar/2025:17:25:11 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.68.10.125 - - [19/Mar/2025:17:25:58 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.136.167 - - [19/Mar/2025:17:44:16 -0400] ＂GET /wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
172.69.136.207 - - [19/Mar/2025:17:46:57 -0400] ＂GET /wordpress/wp-admin/setup-config.php HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36＂
162.158.42.175 - - [19/Mar/2025:18:03:53 -0400] ＂GET /robots.txt HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36＂
172.70.39.208 - - [19/Mar/2025:18:04:00 -0400] ＂GET /sitemaps.xml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36＂
172.70.38.140 - - [19/Mar/2025:18:04:01 -0400] ＂GET /atom.xml HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36＂
162.158.79.19 - - [19/Mar/2025:18:04:35 -0400] ＂GET /sitemap.xml.gz HTTP/1.1＂ 404 138 ＂-＂ ＂Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36＂
